date,portfolio_value
2021-01-28,158698.83416764555
2021-01-29,156285.84508149442
2021-02-01,159079.90436188993
2021-02-02,160397.4443132144
2021-02-03,161513.7969667178
2021-02-04,163708.67920701322
2021-02-05,163585.77544038114
2021-02-08,164372.62432114896
2021-02-09,164847.03970734891
2021-02-10,164861.7260934573
2021-02-11,165274.8180467349
2021-02-12,164362.97099702177
2021-02-15,163808.77400986967
2021-02-16,165810.11209504423
2021-02-17,167542.74428956327
2021-02-18,168595.2203828555
2021-02-19,166953.79523103056
2021-02-22,166400.8424684268
2021-02-23,169274.35626615628
2021-02-24,168457.62849821194
2021-02-25,167974.01926054104
2021-02-26,166168.92605222805
2021-03-01,166661.21859754666
2021-03-02,168809.99221052273
2021-03-03,170155.12738050564
2021-03-04,169909.50429548367
2021-03-05,169194.69316877468
2021-03-08,169286.73592771633
2021-03-09,168183.86729444607
2021-03-10,168928.46524061306
2021-03-12,167795.46636594876
2021-03-15,168912.30785001858
2021-03-16,169417.6875764285
2021-03-17,166386.93400382716
2021-03-18,165012.4444255801
2021-03-19,167816.36411094386
2021-03-22,169253.92819404323
2021-03-23,171260.9391630984
2021-03-24,169408.14587882717
2021-03-25,166833.1789102908
2021-03-26,167767.92006782253
2021-03-30,167034.5229636355
2021-03-31,165314.10562049586
2021-04-01,168266.06220130643
2021-04-05,167661.52871833523
2021-04-06,168525.59368793972
2021-04-07,169154.82029865752
2021-04-08,169525.96134327422
2021-04-09,168714.1072859622
2021-04-12,164109.45425813016
2021-04-13,165665.85927216825
2021-04-15,166831.97298066434
2021-04-16,167022.38135926542
2021-04-19,164798.96696107206
2021-04-20,164690.4822580081
2021-04-22,164578.28231849393
2021-04-23,165398.50003010282
2021-04-26,165595.97957188138
2021-04-27,167812.34263950834
2021-04-28,168000.30734190092
2021-04-29,168704.6049188052
2021-04-30,168539.59172758207
2021-05-03,169193.24014982328
2021-05-04,169000.51821836576
2021-05-05,169961.86933836088
2021-05-06,170504.13616117582
2021-05-07,171125.8337167178
2021-05-10,172979.803031293
2021-05-11,173763.61000910672
2021-05-12,171832.35156336697
2021-05-14,170711.85356226834
2021-05-17,171815.4769600955
2021-05-18,173109.5478142825
2021-05-19,173377.98442164334
2021-05-20,171926.38814631375
2021-05-21,172671.48925867947
2021-05-24,173159.15214625272
2021-05-25,173441.62072077664
2021-05-26,172603.2371377078
2021-05-27,172891.12570277127
2021-05-28,172929.71710291776
2021-05-31,173197.01469508084
2021-06-01,172833.2372597781
2021-06-02,173592.17228022488
2021-06-03,173715.5298241702
2021-06-04,174422.7448128787
2021-06-07,175969.5705422488
2021-06-08,176607.88772669705
2021-06-09,175805.54904261502
2021-06-10,176868.94898310574
2021-06-11,178752.78759852322
